detectorid,starttime,volume,speed,occupancy,status,dqflags
1345,2011-09-25 14:27:00-07,4,54,2,2,0
1345,2011-09-25 14:27:20-07,6,65,4,2,0
1345,2011-09-25 14:27:40-07,2,77,3,2,0
1345,2011-09-25 14:28:00-07,3,76,2,2,0
1345,2011-09-25 14:28:20-07,3,53,2,2,0
1345,2011-09-25 14:28:40-07,4,70,2,2,0
1345,2011-09-25 14:29:00-07,9,58,9,2,0
1345,2011-09-25 14:29:20-07,11,72,9,2,0
1345,2011-09-25 14:29:40-07,6,65,4,2,0
1345,2011-09-25 14:30:00-07,5,72,3,2,0
1345,2011-09-25 14:30:20-07,7,54,6,2,0
1345,2011-09-25 14:30:40-07,9,54,11,2,0
1345,2011-09-25 14:31:00-07,6,62,5,2,0
1345,2011-09-25 14:31:20-07,6,62,7,2,0
1345,2011-09-25 14:31:40-07,5,74,5,2,0
1345,2011-09-25 14:32:00-07,3,73,4,2,0
1345,2011-09-25 14:32:20-07,7,61,6,2,0
1345,2011-09-25 14:32:40-07,4,72,2,2,0
1345,2011-09-25 14:33:00-07,3,82,2,2,0
1345,2011-09-25 14:33:20-07,4,65,4,2,0
1345,2011-09-25 14:33:40-07,5,57,6,2,0
1345,2011-09-25 14:34:00-07,10,51,11,2,0
1345,2011-09-25 14:34:20-07,4,59,2,2,0
1345,2011-09-25 14:34:40-07,8,69,8,2,0
1345,2011-09-25 14:35:00-07,8,64,8,2,0
1345,2011-09-25 14:35:20-07,3,54,2,2,0
1345,2011-09-25 14:35:40-07,3,73,1,2,0
1345,2011-09-25 14:36:00-07,4,48,3,2,0
1345,2011-09-25 14:36:20-07,9,76,7,2,0
1345,2011-09-25 14:36:40-07,5,64,5,2,0
1345,2011-09-25 14:37:00-07,5,52,3,2,0
1345,2011-09-25 14:37:20-07,6,73,6,2,0
1345,2011-09-25 14:37:40-07,5,81,2,2,0
1345,2011-09-25 14:38:00-07,0,,0,0,0
1345,2011-09-25 14:38:20-07,7,63,6,2,0
1345,2011-09-25 14:38:40-07,3,66,3,2,0
1345,2011-09-25 14:39:00-07,4,63,4,2,0
1345,2011-09-25 14:39:20-07,7,53,5,2,0
1345,2011-09-25 14:39:40-07,6,65,5,2,0
1345,2011-09-25 14:40:00-07,4,63,5,2,0
1345,2011-09-25 14:40:20-07,8,62,8,2,0
1345,2011-09-25 14:40:40-07,7,64,7,2,0
1345,2011-09-25 14:41:00-07,3,75,2,2,0
1345,2011-09-25 14:41:20-07,5,60,4,2,0
1345,2011-09-25 14:41:40-07,3,61,2,2,0
1345,2011-09-25 14:42:00-07,3,68,3,2,0
1345,2011-09-25 14:42:20-07,5,50,4,2,0
1345,2011-09-25 14:42:40-07,7,66,5,2,0
1345,2011-09-25 14:43:00-07,5,62,4,2,0
1345,2011-09-25 14:43:20-07,7,74,6,2,0
1345,2011-09-25 14:43:40-07,7,71,5,2,0
1345,2011-09-25 14:44:00-07,8,63,5,2,0
1345,2011-09-25 14:44:20-07,4,60,3,2,0
1345,2011-09-25 14:44:40-07,6,71,4,2,0
1345,2011-09-25 14:45:00-07,4,71,3,2,0
1345,2011-09-25 14:45:20-07,6,62,6,2,0
1345,2011-09-25 14:45:40-07,6,60,11,2,0
1345,2011-09-25 14:46:00-07,2,67,1,2,0
1345,2011-09-25 14:46:20-07,7,53,7,2,0
1345,2011-09-25 14:46:40-07,6,63,6,2,0
1345,2011-09-25 14:47:00-07,11,67,8,2,0
1345,2011-09-25 14:47:20-07,2,52,0,3,0
1345,2011-09-25 14:47:40-07,3,56,3,2,0
1345,2011-09-25 14:48:00-07,1,67,0,3,0
1345,2011-09-25 14:48:20-07,5,60,5,2,0
1345,2011-09-25 14:48:40-07,1,47,0,3,0
1345,2011-09-25 14:49:00-07,7,61,4,2,0
1345,2011-09-25 14:49:20-07,3,60,2,2,0
1345,2011-09-25 14:49:40-07,5,71,5,2,0
1345,2011-09-25 14:50:00-07,3,53,2,2,0
1345,2011-09-25 14:50:20-07,1,67,0,3,0
1345,2011-09-25 14:50:40-07,7,62,6,2,0
1345,2011-09-25 14:51:00-07,8,72,7,2,0
1345,2011-09-25 14:51:20-07,5,57,3,2,0
1345,2011-09-25 14:51:40-07,5,46,9,2,0
1345,2011-09-25 14:52:00-07,6,61,3,2,0
1345,2011-09-25 14:52:20-07,10,70,8,2,0
1345,2011-09-25 14:52:40-07,3,67,3,2,0
1345,2011-09-25 14:53:00-07,2,63,2,2,0
1345,2011-09-25 14:53:20-07,8,63,6,2,0
1345,2011-09-25 14:53:40-07,0,0,1,3,72
1345,2011-09-25 14:54:00-07,8,48,8,2,0
1345,2011-09-25 14:54:20-07,5,66,6,2,0
1345,2011-09-25 14:54:40-07,0,,0,0,0
1345,2011-09-25 14:55:00-07,6,72,5,2,0
1345,2011-09-25 14:55:20-07,2,66,1,2,0
1345,2011-09-25 14:55:40-07,4,66,5,2,0
1345,2011-09-25 14:56:00-07,8,66,6,2,0
1345,2011-09-25 14:56:20-07,5,64,4,2,0
1345,2011-09-25 14:56:40-07,5,77,3,2,0
1345,2011-09-25 14:57:00-07,3,64,2,2,0
1345,2011-09-25 14:57:20-07,9,57,8,2,0
1345,2011-09-25 14:57:40-07,5,59,4,2,0
1345,2011-09-25 14:58:00-07,9,61,6,2,0
1345,2011-09-25 14:58:20-07,1,67,1,2,0
1345,2011-09-25 14:58:40-07,5,73,3,2,0
1345,2011-09-25 14:59:00-07,4,63,2,2,0
1345,2011-09-25 14:59:20-07,5,63,3,2,0
1345,2011-09-25 14:59:40-07,2,65,2,2,0
1345,2011-09-25 15:00:00-07,5,71,5,2,0
1345,2011-09-25 15:00:20-07,7,63,8,2,0
1345,2011-09-25 15:00:40-07,3,57,2,2,0
1345,2011-09-25 15:01:00-07,5,64,4,2,0
1345,2011-09-25 15:01:20-07,3,58,1,2,0
1345,2011-09-25 15:01:40-07,4,86,3,2,0
1345,2011-09-25 15:02:00-07,1,4,2,2,8
1345,2011-09-25 15:02:20-07,1,49,0,3,0
1345,2011-09-25 15:02:40-07,9,63,8,2,0
1345,2011-09-25 15:03:00-07,5,54,3,2,0
1345,2011-09-25 15:03:20-07,4,59,4,2,0
1345,2011-09-25 15:03:40-07,9,69,11,2,0
1345,2011-09-25 15:04:00-07,6,44,3,2,0
1345,2011-09-25 15:04:20-07,6,71,6,2,0
1345,2011-09-25 15:04:40-07,5,67,3,2,0
1345,2011-09-25 15:05:00-07,4,63,3,2,0
1345,2011-09-25 15:05:20-07,7,66,5,2,0
1345,2011-09-25 15:05:40-07,3,63,2,2,0
1345,2011-09-25 15:06:00-07,6,67,4,2,0
1345,2011-09-25 15:06:20-07,4,73,6,2,0
1345,2011-09-25 15:06:40-07,8,63,8,2,0
1345,2011-09-25 15:07:00-07,2,63,2,2,0
1345,2011-09-25 15:07:20-07,2,75,1,2,0
1345,2011-09-25 15:07:40-07,2,75,1,2,0
1345,2011-09-25 15:08:00-07,1,53,0,3,0
1345,2011-09-25 15:08:20-07,4,79,2,2,0
1345,2011-09-25 15:08:40-07,1,49,0,3,0
1345,2011-09-25 15:09:00-07,6,85,7,2,0
1345,2011-09-25 15:09:20-07,1,63,0,3,0
1345,2011-09-25 15:09:40-07,5,60,3,2,0
1345,2011-09-25 15:10:00-07,4,69,3,2,0
1345,2011-09-25 15:10:20-07,4,65,3,2,0
1345,2011-09-25 15:10:40-07,2,58,2,2,0
1345,2011-09-25 15:11:00-07,2,67,1,2,0
1345,2011-09-25 15:11:20-07,1,67,0,3,0
1345,2011-09-25 15:11:40-07,10,49,10,2,0
1345,2011-09-25 15:12:00-07,3,59,2,2,0
1345,2011-09-25 15:12:20-07,5,68,4,2,0
1345,2011-09-25 15:12:40-07,5,65,4,2,0
1345,2011-09-25 15:13:00-07,2,82,1,2,0
1345,2011-09-25 15:13:20-07,4,40,2,2,0
1345,2011-09-25 15:13:40-07,5,61,6,2,0
1345,2011-09-25 15:14:00-07,3,79,2,2,0
1345,2011-09-25 15:14:20-07,7,61,5,2,0
1345,2011-09-25 15:14:40-07,4,77,3,2,0
1345,2011-09-25 15:15:00-07,6,67,5,2,0
1345,2011-09-25 15:15:20-07,3,62,3,2,0
1345,2011-09-25 15:15:40-07,5,70,4,2,0
1345,2011-09-25 15:16:00-07,2,66,2,2,0
1345,2011-09-25 15:16:20-07,11,66,10,2,0
1345,2011-09-25 15:16:40-07,4,71,4,2,0
1345,2011-09-25 15:17:00-07,3,78,1,2,0
1345,2011-09-25 15:17:20-07,2,53,0,3,0
1345,2011-09-25 15:17:40-07,2,61,2,2,0
1345,2011-09-25 15:18:00-07,8,59,6,2,0
1345,2011-09-25 15:18:20-07,2,67,2,2,0
1345,2011-09-25 15:18:40-07,6,63,5,2,0
1345,2011-09-25 15:19:00-07,5,59,4,2,0
1345,2011-09-25 15:19:20-07,6,65,4,2,0
1345,2011-09-25 15:19:40-07,2,59,1,2,0
1345,2011-09-25 15:20:00-07,7,63,5,2,0
1345,2011-09-25 15:20:20-07,6,55,7,2,0
1345,2011-09-25 15:20:40-07,9,64,8,2,0
1345,2011-09-25 15:21:00-07,10,58,13,2,0
1345,2011-09-25 15:21:20-07,1,96,5,2,0
1345,2011-09-25 15:21:40-07,3,39,4,2,0
1345,2011-09-25 15:22:00-07,5,71,4,2,0
1345,2011-09-25 15:22:20-07,6,61,6,2,0
1345,2011-09-25 15:22:40-07,3,60,2,2,0
1345,2011-09-25 15:23:00-07,5,57,4,2,0
1345,2011-09-25 15:23:20-07,9,73,7,2,0
1345,2011-09-25 15:23:40-07,8,61,6,2,0
1345,2011-09-25 15:24:00-07,11,72,13,2,0
1345,2011-09-25 15:24:20-07,7,71,9,2,0
1345,2011-09-25 15:24:40-07,10,70,6,2,0
1345,2011-09-25 15:25:00-07,2,64,1,2,0
1345,2011-09-25 15:25:20-07,10,61,8,2,0
1345,2011-09-25 15:25:40-07,3,62,2,2,0
1345,2011-09-25 15:26:00-07,2,61,2,2,0
1345,2011-09-25 15:26:20-07,1,103,0,3,4
1345,2011-09-25 15:26:40-07,4,55,5,2,0
1345,2011-09-25 15:27:00-07,3,72,3,2,0
1345,2011-09-25 15:27:20-07,0,,0,0,0
1345,2011-09-25 15:27:40-07,7,67,8,2,0
1345,2011-09-25 15:28:00-07,0,,0,0,0
1345,2011-09-25 15:28:20-07,6,60,7,2,0
1345,2011-09-25 15:28:40-07,3,76,2,2,0
1345,2011-09-25 15:29:00-07,4,68,3,2,0
1345,2011-09-25 15:29:20-07,2,67,1,2,0
1345,2011-09-25 15:29:40-07,9,71,8,2,0
1345,2011-09-25 15:30:00-07,4,73,3,2,0
1345,2011-09-25 15:30:20-07,8,60,7,2,0
1345,2011-09-25 15:30:40-07,2,101,2,2,4
1345,2011-09-25 15:31:00-07,5,57,3,2,0
1345,2011-09-25 15:31:20-07,7,60,5,2,0
1345,2011-09-25 15:31:40-07,4,71,2,2,0
1345,2011-09-25 15:32:00-07,5,63,3,2,0
1345,2011-09-25 15:32:20-07,7,76,5,2,0
1345,2011-09-25 15:32:40-07,3,65,2,2,0
1345,2011-09-25 15:33:00-07,2,80,1,2,0
1345,2011-09-25 15:33:20-07,3,76,1,2,0
1345,2011-09-25 15:33:40-07,5,68,4,2,0
1345,2011-09-25 15:34:00-07,7,65,7,2,0
1345,2011-09-25 15:34:20-07,12,66,10,2,0
1345,2011-09-25 15:34:40-07,7,61,5,2,0
1345,2011-09-25 15:35:00-07,4,60,3,2,0
1345,2011-09-25 15:35:20-07,4,64,3,2,0
1345,2011-09-25 15:35:40-07,3,73,3,2,0
1345,2011-09-25 15:36:00-07,6,58,4,2,0
1345,2011-09-25 15:36:20-07,10,57,7,2,0
1345,2011-09-25 15:36:40-07,9,63,7,2,0
1345,2011-09-25 15:37:00-07,9,64,8,2,0
1345,2011-09-25 15:37:20-07,5,65,4,2,0
1345,2011-09-25 15:37:40-07,7,58,8,2,0
1345,2011-09-25 15:38:00-07,4,64,3,2,0
1345,2011-09-25 15:38:20-07,2,76,1,2,0
1345,2011-09-25 15:38:40-07,8,59,8,2,0
1345,2011-09-25 15:39:00-07,10,57,12,2,0
1345,2011-09-25 15:39:20-07,6,70,5,2,0
1345,2011-09-25 15:39:40-07,10,62,6,2,0
1345,2011-09-25 15:40:00-07,6,58,5,2,0
1345,2011-09-25 15:40:20-07,4,65,3,2,0
1345,2011-09-25 15:40:40-07,5,66,4,2,0
1345,2011-09-25 15:41:00-07,11,63,9,2,0
1345,2011-09-25 15:41:20-07,4,74,4,2,0
1345,2011-09-25 15:41:40-07,10,59,11,2,0
1345,2011-09-25 15:42:00-07,9,62,5,2,0
1345,2011-09-25 15:42:20-07,5,63,5,2,0
1345,2011-09-25 15:42:40-07,5,49,8,2,0
1345,2011-09-25 15:43:00-07,4,68,5,2,0
1345,2011-09-25 15:43:20-07,3,76,3,2,0
1345,2011-09-25 15:43:40-07,3,60,2,2,0
1345,2011-09-25 15:44:00-07,7,59,4,2,0
1345,2011-09-25 15:44:20-07,6,72,8,2,0
1345,2011-09-25 15:44:40-07,2,85,1,2,0
1345,2011-09-25 15:45:00-07,8,79,10,2,0
1345,2011-09-25 15:45:20-07,5,77,4,2,0
1345,2011-09-25 15:45:40-07,10,66,8,2,0
1345,2011-09-25 15:46:00-07,5,58,3,2,0
1345,2011-09-25 15:46:20-07,6,65,5,2,0
1345,2011-09-25 15:46:40-07,7,62,7,2,0
1345,2011-09-25 15:47:00-07,4,72,2,2,0
1345,2011-09-25 15:47:20-07,5,62,4,2,0
1345,2011-09-25 15:47:40-07,6,54,7,2,0
1345,2011-09-25 15:48:00-07,1,63,1,2,0
1345,2011-09-25 15:48:20-07,4,66,3,2,0
1345,2011-09-25 15:48:40-07,13,68,17,3,0
1345,2011-09-25 15:49:00-07,0,,0,0,0
1345,2011-09-25 15:49:20-07,16,62,16,3,0
1345,2011-09-25 15:49:40-07,7,62,5,2,0
1345,2011-09-25 15:50:00-07,8,69,7,2,0
1345,2011-09-25 15:50:20-07,4,44,5,2,0
1345,2011-09-25 15:50:40-07,4,42,3,2,0
1345,2011-09-25 15:51:00-07,2,54,1,2,0
1345,2011-09-25 15:51:20-07,3,67,2,2,0
1345,2011-09-25 15:51:40-07,8,59,10,2,0
1345,2011-09-25 15:52:00-07,1,94,4,2,0
1345,2011-09-25 15:52:20-07,3,61,2,2,0
1345,2011-09-25 15:52:40-07,8,60,8,2,0
1345,2011-09-25 15:53:00-07,5,57,4,2,0
1345,2011-09-25 15:53:20-07,3,77,3,2,0
1345,2011-09-25 15:53:40-07,6,71,4,2,0
1345,2011-09-25 15:54:00-07,4,60,3,2,0
1345,2011-09-25 15:54:20-07,2,75,3,2,0
1345,2011-09-25 15:54:40-07,7,63,9,2,0
1345,2011-09-25 15:55:00-07,3,67,3,2,0
1345,2011-09-25 15:55:20-07,2,60,1,2,0
1345,2011-09-25 15:55:40-07,4,64,4,2,0
1345,2011-09-25 15:56:00-07,9,64,9,2,0
1345,2011-09-25 15:56:20-07,3,72,3,2,0
1345,2011-09-25 15:56:40-07,4,80,4,2,0
1345,2011-09-25 15:57:00-07,3,70,2,2,0
1345,2011-09-25 15:57:20-07,7,73,6,2,0
1345,2011-09-25 15:57:40-07,8,67,8,2,0
1345,2011-09-25 15:58:00-07,6,67,5,2,0
1345,2011-09-25 15:58:20-07,7,65,5,2,0
1345,2011-09-25 15:58:40-07,10,71,8,2,0
1345,2011-09-25 15:59:00-07,9,71,9,2,0
1345,2011-09-25 15:59:20-07,7,76,4,2,0
1345,2011-09-25 15:59:40-07,3,68,1,2,0
1345,2011-09-25 16:00:00-07,6,61,5,2,0
1345,2011-09-25 16:00:20-07,3,50,5,2,0
1345,2011-09-25 16:00:40-07,7,70,9,2,0
1345,2011-09-25 16:01:00-07,5,66,5,2,0
1345,2011-09-25 16:01:20-07,3,85,1,2,0
1345,2011-09-25 16:01:40-07,4,71,3,2,0
1345,2011-09-25 16:02:00-07,3,76,1,2,0
1345,2011-09-25 16:02:20-07,1,64,0,3,0
1345,2011-09-25 16:02:40-07,9,66,8,2,0
1345,2011-09-25 16:03:00-07,8,71,8,2,0
1345,2011-09-25 16:03:20-07,3,85,3,2,0
1345,2011-09-25 16:03:40-07,4,72,2,2,0
1345,2011-09-25 16:04:00-07,8,53,9,2,0
1345,2011-09-25 16:04:20-07,3,65,3,2,0
1345,2011-09-25 16:04:40-07,3,46,3,2,0
1345,2011-09-25 16:05:00-07,5,72,4,2,0
1345,2011-09-25 16:05:20-07,9,66,7,2,0
1345,2011-09-25 16:05:40-07,5,62,7,2,0
1345,2011-09-25 16:06:00-07,3,62,3,2,0
1345,2011-09-25 16:06:20-07,2,67,2,2,0
1345,2011-09-25 16:06:40-07,1,54,0,3,0
1345,2011-09-25 16:07:00-07,6,74,4,2,0
1345,2011-09-25 16:07:20-07,9,61,8,2,0
1345,2011-09-25 16:07:40-07,7,62,5,2,0
1345,2011-09-25 16:08:00-07,1,68,1,2,0
1345,2011-09-25 16:08:20-07,10,58,12,2,0
1345,2011-09-25 16:08:40-07,12,54,14,2,0
1345,2011-09-25 16:09:00-07,6,60,6,2,0
1345,2011-09-25 16:09:20-07,7,61,6,2,0
1345,2011-09-25 16:09:40-07,4,68,5,2,0
1345,2011-09-25 16:10:00-07,5,76,4,2,0
1345,2011-09-25 16:10:20-07,4,50,3,2,0
1345,2011-09-25 16:10:40-07,3,64,3,2,0
1345,2011-09-25 16:11:00-07,2,56,1,2,0
1345,2011-09-25 16:11:20-07,4,65,3,2,0
1345,2011-09-25 16:11:40-07,4,65,3,2,0
1345,2011-09-25 16:12:00-07,10,61,7,2,0
1345,2011-09-25 16:12:20-07,4,61,3,2,0
1345,2011-09-25 16:12:40-07,6,76,4,2,0
1345,2011-09-25 16:13:00-07,4,58,3,2,0
1345,2011-09-25 16:13:20-07,0,,0,0,0
1345,2011-09-25 16:13:40-07,3,74,2,2,0
1345,2011-09-25 16:14:00-07,10,55,12,2,0
1345,2011-09-25 16:14:20-07,13,64,10,3,0
1345,2011-09-25 16:14:40-07,3,68,1,2,0
1345,2011-09-25 16:15:00-07,3,62,2,2,0
1345,2011-09-25 16:15:20-07,5,74,3,2,0
1345,2011-09-25 16:15:40-07,7,61,7,2,0
1345,2011-09-25 16:16:00-07,6,61,5,2,0
1345,2011-09-25 16:16:20-07,2,56,1,2,0
1345,2011-09-25 16:16:40-07,7,55,6,2,0
1345,2011-09-25 16:17:00-07,8,79,6,2,0
1345,2011-09-25 16:17:20-07,1,1,1,3,8
1345,2011-09-25 16:17:40-07,2,62,2,2,0
1345,2011-09-25 16:18:00-07,4,74,2,2,0
1345,2011-09-25 16:18:20-07,4,55,2,2,0
1345,2011-09-25 16:18:40-07,3,52,2,2,0
1345,2011-09-25 16:19:00-07,9,69,8,2,0
1345,2011-09-25 16:19:20-07,4,82,2,2,0
1345,2011-09-25 16:19:40-07,4,66,3,2,0
1345,2011-09-25 16:20:00-07,3,64,5,2,0
1345,2011-09-25 16:20:20-07,4,81,3,2,0
1345,2011-09-25 16:20:40-07,7,64,7,2,0
1345,2011-09-25 16:21:00-07,5,69,3,2,0
1345,2011-09-25 16:21:20-07,5,73,4,2,0
1345,2011-09-25 16:21:40-07,7,60,6,2,0
1345,2011-09-25 16:22:00-07,8,78,8,2,0
1345,2011-09-25 16:22:20-07,3,66,3,2,0
1345,2011-09-25 16:22:40-07,7,60,5,2,0
1345,2011-09-25 16:23:00-07,4,62,4,2,0
1345,2011-09-25 16:23:20-07,4,79,3,2,0
1345,2011-09-25 16:23:40-07,6,68,4,2,0
1345,2011-09-25 16:24:00-07,13,67,15,3,0
1345,2011-09-25 16:24:20-07,4,54,4,2,0
1345,2011-09-25 16:24:40-07,8,64,6,2,0
1345,2011-09-25 16:25:00-07,6,80,6,2,0
1345,2011-09-25 16:25:20-07,9,61,9,2,0
1345,2011-09-25 16:25:40-07,4,67,4,2,0
1345,2011-09-25 16:26:00-07,7,61,4,2,0
1345,2011-09-25 16:26:20-07,2,67,1,2,0
1345,2011-09-25 16:26:40-07,5,62,4,2,0
1345,2011-09-25 16:27:00-07,5,71,4,2,0
1345,2011-09-25 16:27:20-07,5,57,6,2,0
1345,2011-09-25 16:27:40-07,0,,0,0,0
1345,2011-09-25 16:28:00-07,8,60,8,2,0
1345,2011-09-25 16:28:20-07,6,56,3,2,0
1345,2011-09-25 16:28:40-07,3,59,2,2,0
1345,2011-09-25 16:29:00-07,6,64,5,2,0
1345,2011-09-25 16:29:20-07,3,46,2,2,0
1345,2011-09-25 16:29:40-07,6,65,4,2,0
1345,2011-09-25 16:30:00-07,7,57,10,2,0
1345,2011-09-25 16:30:20-07,8,68,4,2,0
1345,2011-09-25 16:30:40-07,11,60,13,2,0
1345,2011-09-25 16:31:00-07,5,53,5,2,0
1345,2011-09-25 16:31:20-07,1,57,1,2,0
1345,2011-09-25 16:31:40-07,7,63,7,2,0
1345,2011-09-25 16:32:00-07,6,47,6,2,0
1345,2011-09-25 16:32:20-07,7,69,6,2,0
1345,2011-09-25 16:32:40-07,2,64,4,2,0
1345,2011-09-25 16:33:00-07,4,65,4,2,0
1345,2011-09-25 16:33:20-07,12,69,9,2,0
1345,2011-09-25 16:33:40-07,1,0,0,3,24
1345,2011-09-25 16:34:00-07,4,55,2,2,0
1345,2011-09-25 16:34:20-07,1,67,0,3,0
1345,2011-09-25 16:34:40-07,11,49,14,2,0
1345,2011-09-25 16:35:00-07,6,76,3,2,0
1345,2011-09-25 16:35:20-07,7,55,5,2,0
1345,2011-09-25 16:35:40-07,11,67,12,2,0
1345,2011-09-25 16:36:00-07,7,53,8,2,0
1345,2011-09-25 16:36:20-07,0,,0,0,0
1345,2011-09-25 16:36:40-07,13,67,17,3,0
1345,2011-09-25 16:37:00-07,4,62,3,2,0
1345,2011-09-25 16:37:20-07,10,59,9,2,0
1345,2011-09-25 16:37:40-07,6,63,5,2,0
1345,2011-09-25 16:38:00-07,2,63,2,2,0
1345,2011-09-25 16:38:20-07,7,68,5,2,0
1345,2011-09-25 16:38:40-07,3,62,4,2,0
1345,2011-09-25 16:39:00-07,7,71,6,2,0
1345,2011-09-25 16:39:20-07,4,60,2,2,0
1345,2011-09-25 16:39:40-07,6,79,4,2,0
1345,2011-09-25 16:40:00-07,8,60,7,2,0
1345,2011-09-25 16:40:20-07,6,48,7,2,0
1345,2011-09-25 16:40:40-07,2,60,2,2,0
1345,2011-09-25 16:41:00-07,1,64,1,2,0
1345,2011-09-25 16:41:20-07,6,66,6,2,0
1345,2011-09-25 16:41:40-07,9,61,8,2,0
1345,2011-09-25 16:42:00-07,6,61,8,2,0
1345,2011-09-25 16:42:20-07,8,61,8,2,0
1345,2011-09-25 16:42:40-07,2,75,1,2,0
1345,2011-09-25 16:43:00-07,1,64,1,2,0
1345,2011-09-25 16:43:20-07,1,86,0,3,0
1345,2011-09-25 16:43:40-07,6,55,7,2,0
1345,2011-09-25 16:44:00-07,14,56,14,3,0
1345,2011-09-25 16:44:20-07,10,57,7,2,0
1345,2011-09-25 16:44:40-07,2,37,2,2,0
1345,2011-09-25 16:45:00-07,8,65,8,2,0
1345,2011-09-25 16:45:20-07,7,56,6,2,0
1345,2011-09-25 16:45:40-07,7,67,6,2,0
1345,2011-09-25 16:46:00-07,2,66,2,2,0
1345,2011-09-25 16:46:20-07,10,68,9,2,0
1345,2011-09-25 16:46:40-07,10,66,11,2,0
1345,2011-09-25 16:47:00-07,4,65,3,2,0
1345,2011-09-25 16:47:20-07,5,73,5,2,0
1345,2011-09-25 16:47:40-07,3,61,3,2,0
1345,2011-09-25 16:48:00-07,6,71,5,2,0
1345,2011-09-25 16:48:20-07,5,63,7,2,0
1345,2011-09-25 16:48:40-07,4,66,4,2,0
1345,2011-09-25 16:49:00-07,2,66,1,3,0
1345,2011-09-25 16:49:20-07,6,64,6,2,0
1345,2011-09-25 16:49:40-07,4,64,6,2,0
1345,2011-09-25 16:50:00-07,2,81,1,3,0
1345,2011-09-25 16:50:20-07,7,56,3,2,0
1345,2011-09-25 16:50:40-07,8,65,10,2,0
1345,2011-09-25 16:51:00-07,11,58,11,2,0
1345,2011-09-25 16:51:20-07,9,59,9,2,0
1345,2011-09-25 16:51:40-07,2,67,2,2,0
1345,2011-09-25 16:52:00-07,4,80,5,2,0
1345,2011-09-25 16:52:20-07,8,75,7,2,0
1345,2011-09-25 16:52:40-07,3,65,2,2,0
1345,2011-09-25 16:53:00-07,3,67,2,2,0
1345,2011-09-25 16:53:20-07,9,63,8,2,0
1345,2011-09-25 16:53:40-07,10,60,11,2,0
1345,2011-09-25 16:54:00-07,4,48,8,2,0
1345,2011-09-25 16:54:20-07,4,44,3,2,0
1345,2011-09-25 16:54:40-07,5,51,5,2,0
1345,2011-09-25 16:55:00-07,9,50,10,2,0
1345,2011-09-25 16:55:20-07,12,65,11,2,0
1345,2011-09-25 16:55:40-07,2,57,2,2,0
1345,2011-09-25 16:56:00-07,7,59,7,2,0
1345,2011-09-25 16:56:20-07,5,79,4,2,0
1345,2011-09-25 16:56:40-07,7,75,7,2,0
1345,2011-09-25 16:57:00-07,5,68,3,2,0
1345,2011-09-25 16:57:20-07,3,75,2,2,0
1345,2011-09-25 16:57:40-07,11,57,12,2,0
1345,2011-09-25 16:58:00-07,9,67,8,2,0
1345,2011-09-25 16:58:20-07,11,54,11,2,0
1345,2011-09-25 16:58:40-07,3,72,3,2,0
1345,2011-09-25 16:59:00-07,4,70,3,2,0
1345,2011-09-25 16:59:20-07,7,61,5,2,0
1345,2011-09-25 16:59:40-07,6,62,6,2,0
1345,2011-09-25 17:00:00-07,1,62,0,3,0
1345,2011-09-25 17:00:20-07,5,79,5,2,0
1345,2011-09-25 17:00:40-07,11,65,12,2,0
1345,2011-09-25 17:01:00-07,7,68,6,2,0
1345,2011-09-25 17:01:20-07,3,64,4,2,0
1345,2011-09-25 17:01:40-07,7,70,8,2,0
1345,2011-09-25 17:02:00-07,13,63,13,2,0
1345,2011-09-25 17:02:20-07,4,72,4,2,0
1345,2011-09-25 17:02:40-07,7,67,7,2,0
1345,2011-09-25 17:03:00-07,4,56,3,2,0
1345,2011-09-25 17:03:20-07,6,49,5,2,0
1345,2011-09-25 17:03:40-07,11,69,9,2,0
1345,2011-09-25 17:04:00-07,12,59,8,2,0
1345,2011-09-25 17:04:20-07,7,76,7,2,0
1345,2011-09-25 17:04:40-07,10,65,11,2,0
1345,2011-09-25 17:05:00-07,4,62,3,2,0
1345,2011-09-25 17:05:20-07,3,12,0,3,0
1345,2011-09-25 17:05:40-07,3,55,3,2,0
1345,2011-09-25 17:06:00-07,5,59,5,2,0
1345,2011-09-25 17:06:20-07,8,70,11,2,0
1345,2011-09-25 17:06:40-07,6,69,6,2,0
1345,2011-09-25 17:07:00-07,3,61,2,2,0
1345,2011-09-25 17:07:20-07,3,71,2,2,0
1345,2011-09-25 17:07:40-07,2,57,1,2,0
1345,2011-09-25 17:08:00-07,3,75,5,2,0
1345,2011-09-25 17:08:20-07,4,72,2,2,0
1345,2011-09-25 17:08:40-07,7,60,6,2,0
1345,2011-09-25 17:09:00-07,8,60,7,2,0
1345,2011-09-25 17:09:20-07,10,71,7,2,0
1345,2011-09-25 17:09:40-07,7,54,6,2,0
1345,2011-09-25 17:10:00-07,7,68,5,2,0
1345,2011-09-25 17:10:20-07,3,88,3,2,0
1345,2011-09-25 17:10:40-07,5,69,3,2,0
1345,2011-09-25 17:11:00-07,5,63,5,2,0
1345,2011-09-25 17:11:20-07,5,69,2,2,0
1345,2011-09-25 17:11:40-07,4,60,7,2,0
1345,2011-09-25 17:12:00-07,1,59,0,3,0
1345,2011-09-25 17:12:20-07,4,60,2,2,0
1345,2011-09-25 17:12:40-07,6,66,6,2,0
1345,2011-09-25 17:13:00-07,6,69,3,2,0
